"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0035710","CD4-positive, alpha-beta T cell activation","18/1283","134/18805",0.134328358208955,1.96885797047498,3.0456173479143,0.00440203827309495,0.0311417366124681,0.0222249249397721,"GATA3/ANXA1/LGALS1/MYB/IL6R/TGFBR2/CD81/CEBPB/JAK1/KMT2A/STAT5A/SMAD7/ITCH/XCL1/PIK3R1/IL6ST/JUNB/PTGER4",18
"GO:1904062","regulation of monoatomic cation transmembrane transport","34/1283","311/18805",0.109324758842444,1.60237886986138,2.89855208444594,0.0044567603572192,0.0314904589917522,0.0224737976600335,"BIN1/FHL1/CAV1/ATP1B1/KCNS3/ATP1A2/DMD/ANK3/SNTA1/KCNAB1/FXYD3/ASPH/TSPAN13/HOMER1/ATP2B4/BCL2/PPP3CB/WNK1/GRIN2D/AHNAK/SRI/FYN/VDAC1/ANK2/CASQ2/XCL1/ISCU/CHP1/FGF14/ITGB3/CACNA1D/RGS4/SLC31A2/CXCL11",34
"GO:0034599","cellular response to oxidative stress","29/1283","254/18805",0.114173228346457,1.67344314813337,2.92402273902319,0.00450164031551467,0.0317056391369861,0.0226273652865234,"CD36/CAT/EZH2/STK26/PTPRK/FOXO1/PCNA/CDK1/XBP1/MYB/FOS/SLC11A2/GPX1/BNIP3/PAWR/DDR2/KLF2/NFE2L1/GCH1/HSF1/FBLN5/AQP1/PINK1/FYN/TXN/ZNF277/KAT2B/ECT2/ALOX5",29
"GO:0060047","heart contraction","29/1283","254/18805",0.114173228346457,1.67344314813337,2.92402273902319,0.00450164031551467,0.0317056391369861,0.0226273652865234,"BIN1/CAV1/EPAS1/DSP/CXCR4/ATP1B1/EDNRB/ADM/ATP1A2/DMD/KCNJ8/CELF2/GSN/CXADR/SNTA1/ATP1A1/SGCG/HSPB7/GPX1/ASPH/ATP2B4/GCH1/SMAD7/SRI/ANK2/CASQ2/CACNA1D/RGS4/SMAD5",29
"GO:0031644","regulation of nervous system process","17/1283","124/18805",0.137096774193548,2.00943479244714,3.05165661484207,0.00450695617827373,0.0317056391369861,0.0226273652865234,"WASF3/QKI/MGLL/FABP5/ZMYND8/TMEM100/PTEN/APP/GRIN2D/EIF2AK3/LPIN1/ABAT/SYNE1/RGS4/TENM4/ROCK2/TNFRSF1B",17
"GO:0033137","negative regulation of peptidyl-serine phosphorylation","5/1283","17/18805",0.294117647058824,4.31089817064784,3.69552904751087,0.00454186969881666,0.0317056391369861,0.0226273652865234,"CAV1/DMD/INPP5K/PTEN/PPM1F",5
"GO:0042448","progesterone metabolic process","5/1283","17/18805",0.294117647058824,4.31089817064784,3.69552904751087,0.00454186969881666,0.0317056391369861,0.0226273652865234,"AKR1C2/AKR1C1/AKR1C3/ADM/EGR1",5
"GO:0044320","cellular response to leptin stimulus","5/1283","17/18805",0.294117647058824,4.31089817064784,3.69552904751087,0.00454186969881666,0.0317056391369861,0.0226273652865234,"LEP/PID1/LEPR/CCNA2/UGCG",5
"GO:0072224","metanephric glomerulus development","5/1283","17/18805",0.294117647058824,4.31089817064784,3.69552904751087,0.00454186969881666,0.0317056391369861,0.0226273652865234,"ADIPOQ/AQP1/LAMB2/EGR1/RET",5
"GO:0141161","regulation of cAMP/PKA signal transduction","5/1283","17/18805",0.294117647058824,4.31089817064784,3.69552904751087,0.00454186969881666,0.0317056391369861,0.0226273652865234,"ADIPOQ/PRKAR2B/PDE4A/MIF/APP",5
"GO:1903541","regulation of exosomal secretion","5/1283","17/18805",0.294117647058824,4.31089817064784,3.69552904751087,0.00454186969881666,0.0317056391369861,0.0226273652865234,"SDC1/SDC4/ATP9A/VPS4A/RAB7A",5
"GO:1903729","regulation of plasma membrane organization","5/1283","17/18805",0.294117647058824,4.31089817064784,3.69552904751087,0.00454186969881666,0.0317056391369861,0.0226273652865234,"GSN/S100A10/AHNAK/SH3GLB1/ANXA2",5
"GO:1903320","regulation of protein modification by small protein conjugation or removal","28/1283","243/18805",0.11522633744856,1.68887862487932,2.92469157036336,0.00457107496911687,0.0318572355443505,0.022735555103191,"CAV1/EPAS1/ANGPT1/SOX4/SASH1/CDC14B/IVNS1ABP/PTEN/TNIP1/WBP1L/WNK1/PINK1/CTNNB1/ISG15/FYN/ITCH/WFS1/GTPBP4/CHP1/PIAS3/EGR1/CRY1/GCLC/CDC20/INAVA/BIRC2/FAM107A/HSPA5",28
"GO:0003170","heart valve development","12/1283","75/18805",0.16,2.34512860483242,3.15843659348905,0.00461227369509426,0.0318572355443505,0.022735555103191,"PDE2A/GATA3/ADAMTS5/SOX4/SLIT3/SOX9/TGFBR2/TWIST1/SMAD6/BMP2/ROCK2/TNFRSF1B",12
"GO:0010833","telomere maintenance via telomere lengthening","12/1283","75/18805",0.16,2.34512860483242,3.15843659348905,0.00461227369509426,0.0318572355443505,0.022735555103191,"NEK7/DKC1/CCT2/CCT6A/HNRNPD/NHP2/HNRNPA1/GCH1/CCT3/CTNNB1/HNRNPC/CCT5",12
"GO:0032206","positive regulation of telomere maintenance","12/1283","75/18805",0.16,2.34512860483242,3.15843659348905,0.00461227369509426,0.0318572355443505,0.022735555103191,"KLF4/NEK7/DKC1/CCT2/CCT6A/HNRNPD/HNRNPA1/GCH1/CCT3/CTNNB1/MAP2K7/CCT5",12
"GO:0006730","one-carbon metabolic process","6/1283","24/18805",0.25,3.66426344505066,3.53402845544515,0.00461850286033422,0.0318572355443505,0.022735555103191,"MTHFD1/MTHFD2/ALDH1L1/SFXN1/SHMT2/AHCYL2",6
"GO:0035335","peptidyl-tyrosine dephosphorylation","6/1283","24/18805",0.25,3.66426344505066,3.53402845544515,0.00461850286033422,0.0318572355443505,0.022735555103191,"PTPN11/DUSP1/TNS2/DUSP3/PTPN2/PTPRO",6
"GO:0061318","renal filtration cell differentiation","6/1283","24/18805",0.25,3.66426344505066,3.53402845544515,0.00461850286033422,0.0318572355443505,0.022735555103191,"ADIPOQ/CD24/EDNRB/PROM1/LAMB2/PTPRO",6
"GO:0072112","podocyte differentiation","6/1283","24/18805",0.25,3.66426344505066,3.53402845544515,0.00461850286033422,0.0318572355443505,0.022735555103191,"ADIPOQ/CD24/EDNRB/PROM1/LAMB2/PTPRO",6
"GO:0141156","cAMP/PKA signal transduction","6/1283","24/18805",0.25,3.66426344505066,3.53402845544515,0.00461850286033422,0.0318572355443505,0.022735555103191,"ADIPOQ/PRKAR2B/SFN/PDE4A/MIF/APP",6
"GO:2000831","regulation of steroid hormone secretion","6/1283","24/18805",0.25,3.66426344505066,3.53402845544515,0.00461850286033422,0.0318572355443505,0.022735555103191,"C1QTNF1/PTPN11/DAB2/AGTR1/CRY1/SPP1",6
"GO:0048588","developmental cell growth","27/1283","232/18805",0.116379310344828,1.70577781062703,2.92696530632347,0.0046278161988144,0.0318835650467011,0.0227543456806314,"S100B/NDN/CXCR4/SEMA3G/CDH1/DDR1/NRN1/SLIT3/ALCAM/SOX9/IGF1/FN1/AURKA/TGFBR2/POSTN/PUM2/PPP3CB/RTN4/APP/SMAD7/CTNNB1/LAMB2/SPP1/ARIH2/RGS4/NDEL1/PDLIM5",27
"GO:0006953","acute-phase response","9/1283","48/18805",0.1875,2.748197583788,3.28152756408548,0.0046474980413786,0.0319054865538902,0.0227699904039141,"PTGER3/EDNRB/ASS1/FN1/IL6R/CEBPB/SERPINA3/F8/IL22",9
"GO:0010634","positive regulation of epithelial cell migration","9/1283","48/18805",0.1875,2.748197583788,3.28152756408548,0.0046474980413786,0.0319054865538902,0.0227699904039141,"RAB25/IRS2/SOX9/PPM1F/ENPP2/TGFBR2/EPB41L4B/RTN4/MAP4K4",9
"GO:0061383","trabecula morphogenesis","9/1283","48/18805",0.1875,2.748197583788,3.28152756408548,0.0046474980413786,0.0319054865538902,0.0227699904039141,"RBP4/TGFBR3/S1PR1/TEK/SOS1/ADAMTS1/NACA/FHL2/COL1A1",9
"GO:0030324","lung development","24/1283","199/18805",0.120603015075377,1.76768487801439,2.94597886783468,0.0046962124025954,0.0322018063208698,0.0229814649488711,"RBP4/EPAS1/CEBPA/MME/SOX9/HSD11B1/EGFR/HIPK2/FGF2/ZFPM2/GPC3/TGFBR2/DLG5/KLF2/AGR2/FOXA1/CTNNB1/GLI2/SPRY1/ANXA2/CELSR1/FGFR1/BMP2/SIM2",24
"GO:1902991","regulation of amyloid precursor protein catabolic process","10/1283","57/18805",0.175438596491228,2.5714129438952,3.21511782346222,0.00480198375540459,0.0327194985977328,0.0233509264255497,"BIN1/RTN3/CLU/IGF1/NTRK2/RTN4/RTN1/APP/SORL1/ROCK2",10
"GO:0006983","ER overload response","4/1283","11/18805",0.363636363636364,5.32983773825551,3.88691428984498,0.00482585044368648,0.0327194985977328,0.0233509264255497,"EIF2AK3/WFS1/TMCO1/HSPA5",4
"GO:0014745","negative regulation of muscle adaptation","4/1283","11/18805",0.363636363636364,5.32983773825551,3.88691428984498,0.00482585044368648,0.0327194985977328,0.0233509264255497,"PPARG/FOXO1/LMNA/ATP2B4",4
"GO:0031666","positive regulation of lipopolysaccharide-mediated signaling pathway","4/1283","11/18805",0.363636363636364,5.32983773825551,3.88691428984498,0.00482585044368648,0.0327194985977328,0.0233509264255497,"SASH1/PTPN11/MIF/CD14",4
"GO:0031943","regulation of glucocorticoid metabolic process","4/1283","11/18805",0.363636363636364,5.32983773825551,3.88691428984498,0.00482585044368648,0.0327194985977328,0.0233509264255497,"ATP1A1/NR3C1/DKK3/BMP2",4
"GO:0070934","CRD-mediated mRNA stabilization","4/1283","11/18805",0.363636363636364,5.32983773825551,3.88691428984498,0.00482585044368648,0.0327194985977328,0.0233509264255497,"PAIP1/CSDE1/HNRNPD/DHX9",4
"GO:0071073","positive regulation of phospholipid biosynthetic process","4/1283","11/18805",0.363636363636364,5.32983773825551,3.88691428984498,0.00482585044368648,0.0327194985977328,0.0233509264255497,"XBP1/ACSL3/ADGRF5/CHP1",4
"GO:0071635","negative regulation of transforming growth factor beta production","4/1283","11/18805",0.363636363636364,5.32983773825551,3.88691428984498,0.00482585044368648,0.0327194985977328,0.0233509264255497,"CD24/LAPTM4B/FN1/TSKU",4
"GO:2000169","regulation of peptidyl-cysteine S-nitrosylation","4/1283","11/18805",0.363636363636364,5.32983773825551,3.88691428984498,0.00482585044368648,0.0327194985977328,0.0233509264255497,"DMD/SNTA1/ATP2B4/TXN",4
"GO:0006644","phospholipid metabolic process","40/1283","383/18805",0.10443864229765,1.53076279688801,2.83973676031133,0.004828114256104,0.0327194985977328,0.0233509264255497,"LPL/ABCA8/AGPAT2/PLAAT3/PLPP3/GPX4/INPP5K/PLPP1/FABP5/PRDX6/PLCL2/PTEN/PLPP2/XBP1/ABHD6/DHDDS/PIGN/PLA2G4A/ENPP2/MTMR1/ABHD5/CDS1/ABHD4/PLAAT4/ACSL3/ADGRF5/PEMT/NR1H3/FDPS/INPP4B/IDH1/APOC1/LPIN1/CHP1/PIK3R1/PIP5K1C/CHKA/DPM2/SERINC1/UVRAG",40
"GO:0007193","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway","13/1283","85/18805",0.152941176470588,2.24166704873688,3.10461897927492,0.00485482652655679,0.0328238329610209,0.0234253867365328,"AKAP12/RGS1/PDE2A/S1PR1/GNAI1/LPAR1/HTR4/P2RY1/APP/ADCY6/ITGB3/GNAZ/PTGER4",13
"GO:0086001","cardiac muscle cell action potential","13/1283","85/18805",0.152941176470588,2.24166704873688,3.10461897927492,0.00485482652655679,0.0328238329610209,0.0234253867365328,"BIN1/CAV1/DSP/ATP1B1/ATP1A2/DMD/KCNJ8/ANK3/CXADR/SNTA1/ATP1A1/ANK2/CACNA1D",13
"GO:0043254","regulation of protein-containing complex assembly","44/1283","431/18805",0.102088167053364,1.49631175482347,2.82057694556171,0.00488805841220341,0.0330100428977788,0.0235582791926916,"BIN1/CD36/KANK1/FERMT2/SPTBN1/FKBP4/GSN/SOX9/CLU/KANK2/NEK7/STXBP1/CRYAB/CDH5/PTPN11/LGALS3/ARHGEF7/ARFGEF1/EPS8/ABCA1/HSF1/TAL1/SEPTIN8/ADD1/PINK1/TLR4/LAMP2/ISG15/SH3GLB1/CAND1/SPTAN1/SAR1A/CYRIA/FBXL2/BIRC2/SORL1/H3-3B/HRG/PRUNE1/CLIP3/PTGER4/PDE4DIP/TRIM31/HSPA5",44
"GO:0062014","negative regulation of small molecule metabolic process","17/1283","125/18805",0.136,1.99335931410756,3.01522378460839,0.00489377760414265,0.0330102370716646,0.0235584177687797,"ACACB/ADIPOQ/AKR1C3/ACADL/FMO2/PID1/SOX9/LEPR/CLK2/IER3/ATP2B4/WDTC1/APOC1/CRY1/DKK3/TCF7L2/BMP2",17
"GO:0045216","cell-cell junction organization","26/1283","222/18805",0.117117117117117,1.71659188416788,2.90627743822932,0.00495570705457837,0.033305315845833,0.0237690066543266,"CAV1/FERMT2/DSP/CDH1/CD9/SVEP1/PRKCI/CXADR/PATJ/CDH5/DLG5/CLDN5/SMAD7/ADD1/CTNNB1/TJP2/PECAM1/ANK2/FZD5/PIP5K1C/ECT2/MPDZ/INAVA/PTPRO/ROCK2/CDH18",26
"GO:0050921","positive regulation of chemotaxis","19/1283","146/18805",0.13013698630137,1.90742480701267,2.97844445081783,0.0049652194492074,0.033305315845833,0.0237690066543266,"RARRES2/CXCR4/S100A14/TPBG/S1PR1/F3/FGF2/PPM1F/IL6R/IL12A/LPAR1/MDK/WNK1/DAPK2/APP/XCL1/FGFR1/ADAM17/NEDD9",19
"GO:0001953","negative regulation of cell-matrix adhesion","8/1283","40/18805",0.2,2.93141075604053,3.30884915166464,0.00496767954490463,0.033305315845833,0.0237690066543266,"ITGB1BP1/DLC1/PTEN/POSTN/APOD/PIK3R1/MAP4K4/FAM107A",8
"GO:0106056","regulation of calcineurin-mediated signaling","8/1283","40/18805",0.2,2.93141075604053,3.30884915166464,0.00496767954490463,0.033305315845833,0.0237690066543266,"IGF1/LMCD1/PTBP1/FHL2/ATP2B4/PPP3CB/CHP1/CHERP",8
"GO:1905898","positive regulation of response to endoplasmic reticulum stress","8/1283","40/18805",0.2,2.93141075604053,3.30884915166464,0.00496767954490463,0.033305315845833,0.0237690066543266,"CAV1/XBP1/PMAIP1/AGR2/APP/WFS1/PIK3R1/PTPN2",8
"GO:0006470","protein dephosphorylation","14/1283","95/18805",0.147368421052632,2.15998687287197,3.0670764041091,0.00498221754378919,0.033305315845833,0.0237690066543266,"PTPRK/CDC14B/PTEN/PPM1F/PTPN11/DUSP1/TNS2/PPP3CB/DUSP3/PPP1CB/PTPRR/PTPRM/PTPN2/PTPRO",14
"GO:0071677","positive regulation of mononuclear cell migration","14/1283","95/18805",0.147368421052632,2.15998687287197,3.0670764041091,0.00498221754378919,0.033305315845833,0.0237690066543266,"RARRES2/S100A14/LGALS3/IL12A/MDK/WNK1/RTN4/APP/CD47/XCL1/MED23/ITGB3/ADAM17/NEDD9",14
"GO:0034764","positive regulation of transmembrane transport","25/1283","211/18805",0.118483412322275,1.73661774646951,2.91167973200793,0.00498919487502652,0.033305315845833,0.0237690066543266,"ADIPOQ/SORBS1/CAV1/SLC38A1/ACSL1/ATP1B1/DMD/ANK3/PRKCI/RHOQ/IRS2/FXYD3/IGF1/PTPN11/GPC3/ASPH/PPP3CB/CREBL2/SRI/ANK2/XCL1/CHP1/PIK3R1/CLIP3/CXCL11",25
"GO:0048469","cell maturation","25/1283","211/18805",0.118483412322275,1.73661774646951,2.91167973200793,0.00498919487502652,0.033305315845833,0.0237690066543266,"PPARG/EPAS1/CDKN1C/GATA3/EDNRB/CEBPA/XBP1/AURKA/KLF2/BCL2/FOXA1/APP/TAL1/NEMP1/CTNNB1/LHX6/KCNB1/FZD5/ANG/ZBTB7A/EPB42/FGFR1/RET/H3-3B/DLD",25
"GO:1901992","positive regulation of mitotic cell cycle phase transition","15/1283","105/18805",0.142857142857143,2.09386482574324,3.04147404809056,0.00501816021385337,0.0334503788501715,0.023872533776885,"RGCC/RRM2/ANXA1/STIL/EGFR/CDK1/DTL/ADAMTS1/DDR2/APP/CDK4/CCNE2/CDC7/CDC20/ADAM17",15
"GO:0006026","aminoglycan catabolic process","7/1283","32/18805",0.21875,3.20623051441933,3.37991398069846,0.00503399081816923,0.0334503788501715,0.023872533776885,"FGF2/GNS/IDS/HMMR/IDUA/HYAL2/LYVE1",7
"GO:0061437","renal system vasculature development","7/1283","32/18805",0.21875,3.20623051441933,3.37991398069846,0.00503399081816923,0.0334503788501715,0.023872533776885,"ANGPT1/TEK/IL6R/AQP1/PECAM1/EGR1/ITGB3",7
"GO:0061440","kidney vasculature development","7/1283","32/18805",0.21875,3.20623051441933,3.37991398069846,0.00503399081816923,0.0334503788501715,0.023872533776885,"ANGPT1/TEK/IL6R/AQP1/PECAM1/EGR1/ITGB3",7
"GO:0045806","negative regulation of endocytosis","12/1283","76/18805",0.157894736842105,2.31427164950568,3.10657077620399,0.00514537795961142,0.0341514159538969,0.0243728429665804,"ADIPOQ/CAV1/LGALS3/SNX3/LRRTM2/NR1H3/CD47/APOC1/ANXA2/EPHA3/NEU3/ITGB3",12
"GO:0048608","reproductive structure development","34/1283","314/18805",0.10828025477707,1.58706951760156,2.8387082980363,0.00516777283483021,0.0342608573884001,0.0244509480413681,"LEP/RBP4/AKR1C3/CDKN1C/SDC1/GATA3/RHOBTB3/FZD4/FKBP4/SERPINF1/SLIT3/SOX9/HOXA10/ZFPM2/PTPN11/CSDE1/ADAMTS1/BCL2L2/TFAP2C/CEBPB/SMARCC1/BCL2/CITED2/FOXA1/TYRO3/CTNNB1/ESR1/ASPM/IDH1/DHCR24/ANG/YBX3/H3-3B/INHBA",34
"GO:0061640","cytoskeleton-dependent cytokinesis","17/1283","126/18805",0.134920634920635,1.97753900209083,2.97912802482963,0.00530731587239804,0.0350886327922044,0.0250417065608906,"SPTBN1/ANK3/ACTR2/SEPTIN11/EXOC7/MYH10/WNK1/SEPTIN8/CEP55/VPS4A/ACTR3/SEPTIN10/NUSAP1/ECT2/KIF20A/ROCK2/KIF20B",17
"GO:1901989","positive regulation of cell cycle phase transition","17/1283","126/18805",0.134920634920635,1.97753900209083,2.97912802482963,0.00530731587239804,0.0350886327922044,0.0250417065608906,"RGCC/EZH2/RRM2/ANXA1/STIL/NPM1/EGFR/CDK1/DTL/ADAMTS1/DDR2/APP/CDK4/CCNE2/CDC7/CDC20/ADAM17",17
"GO:0006458","'de novo' protein folding","9/1283","49/18805",0.183673469387755,2.69211191881273,3.20925054750211,0.00535602914256068,0.0350886327922044,0.0250417065608906,"CCT2/CCT6A/CCT3/DNAJB4/HSPH1/HSPE1/DNAJB1/HSPA5/CCT5",9
"GO:0030330","DNA damage response, signal transduction by p53 class mediator","9/1283","49/18805",0.183673469387755,2.69211191881273,3.20925054750211,0.00535602914256068,0.0350886327922044,0.0250417065608906,"SOX4/MYO6/MSX1/MUC1/HIPK2/MIF/TWIST1/PMAIP1/SP100",9
"GO:0060043","regulation of cardiac muscle cell proliferation","9/1283","49/18805",0.183673469387755,2.69211191881273,3.20925054750211,0.00535602914256068,0.0350886327922044,0.0250417065608906,"RBP4/TGFBR3/CDK1/FGF2/ZFPM2/CITED2/MAPK11/KCNK2/FGFR1",9
"GO:1902003","regulation of amyloid-beta formation","9/1283","49/18805",0.183673469387755,2.69211191881273,3.20925054750211,0.00535602914256068,0.0350886327922044,0.0250417065608906,"BIN1/RTN3/CLU/IGF1/NTRK2/RTN4/RTN1/SORL1/ROCK2",9
"GO:2000378","negative regulation of reactive oxygen species metabolic process","9/1283","49/18805",0.183673469387755,2.69211191881273,3.20925054750211,0.00535602914256068,0.0350886327922044,0.0250417065608906,"TFAP2A/CRYAB/BNIP3/HK2/BCL2/PINK1/FYN/VDAC1/ABCD2",9
"GO:0006695","cholesterol biosynthetic process","11/1283","67/18805",0.164179104477612,2.40638196391387,3.12051075447181,0.00536221888480846,0.0350886327922044,0.0250417065608906,"QKI/ACAA2/CYB5R3/HMGCR/GNAI1/MSMO1/SREBF2/FDPS/TM7SF2/DHCR24/LSS",11
"GO:0042446","hormone biosynthetic process","11/1283","67/18805",0.164179104477612,2.40638196391387,3.12051075447181,0.00536221888480846,0.0350886327922044,0.0250417065608906,"ADM/ATP1A1/NR3C1/DAB2/STC2/EGR1/DUOX2/DKK3/BMP2/DHRS11/PDE8B",11
"GO:0045185","maintenance of protein location","11/1283","67/18805",0.164179104477612,2.40638196391387,3.12051075447181,0.00536221888480846,0.0350886327922044,0.0250417065608906,"CAV1/ANK3/RER1/HK2/SUN2/PINK1/TXN/SP100/SORL1/SYNE1/HSPA5",11
"GO:1902653","secondary alcohol biosynthetic process","11/1283","67/18805",0.164179104477612,2.40638196391387,3.12051075447181,0.00536221888480846,0.0350886327922044,0.0250417065608906,"QKI/ACAA2/CYB5R3/HMGCR/GNAI1/MSMO1/SREBF2/FDPS/TM7SF2/DHCR24/LSS",11
"GO:0042093","T-helper cell differentiation","13/1283","86/18805",0.151162790697674,2.21560115282133,3.05735323382866,0.00537126459566929,0.0350886327922044,0.0250417065608906,"GATA3/ANXA1/LGALS1/MYB/IL6R/JAK1/KMT2A/STAT5A/SMAD7/PIK3R1/IL6ST/JUNB/PTGER4",13
"GO:0045913","positive regulation of carbohydrate metabolic process","13/1283","86/18805",0.151162790697674,2.21560115282133,3.05735323382866,0.00537126459566929,0.0350886327922044,0.0250417065608906,"SORBS1/GPD1/IRS2/FOXO1/IGF1/RGN/PMAIP1/P2RY1/APP/KAT2B/ZBTB20/CRY1/PTPN2",13
"GO:0033047","regulation of mitotic sister chromatid segregation","10/1283","58/18805",0.172413793103448,2.52707823796597,3.15178080827039,0.00545580925130973,0.0356008430448231,0.0254072556810149,"CDK1/DUSP1/ZWINT/RAD21/BUB1B/CENPF/BUB3/KAT2B/NDC80/CDC20",10
"GO:0002027","regulation of heart rate","15/1283","106/18805",0.141509433962264,2.07411138399094,3.0008181143739,0.00548649145979032,0.0357181992140787,0.0254910092650036,"BIN1/CAV1/EPAS1/DSP/EDNRB/ADM/DMD/KCNJ8/SNTA1/GCH1/SRI/ANK2/CASQ2/CACNA1D/RGS4",15
"GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","15/1283","106/18805",0.141509433962264,2.07411138399094,3.0008181143739,0.00548649145979032,0.0357181992140787,0.0254910092650036,"SFN/NACC2/MUC1/CLU/HIPK2/MIF/IER3/BCL2L2/URI1/BCL2/TMEM109/ACKR3/MSH6/PIK3R1/TNFRSF1B",15
"GO:0008037","cell recognition","20/1283","158/18805",0.126582278481013,1.85532326331679,2.92146678975882,0.00549226576434377,0.0357181992140787,0.0254910092650036,"CD36/NDN/CXCR4/CD9/LGALS3/CCT2/CD81/CCT3/UBAP2L/PLXND1/RTN4/APP/PECAM1/CLGN/PALLD/EPHA3/EPHB1/ARHGAP35/NEDD9/CCT5",20
"GO:0048638","regulation of developmental growth","35/1283","327/18805",0.107033639143731,1.56879780522047,2.80770139861796,0.00551072357023143,0.0357981046258819,0.0255480353647907,"ACACB/LEP/RBP4/GHR/CXCR4/TGFBR3/SEMA3G/CDH1/IGF1/PTEN/CDK1/FGF2/ZFPM2/FN1/WWC1/NACA/PUM2/BCL2/AGR2/CITED2/LIN7B/RTN4/APP/STAT5A/SMAD7/STC2/SERP1/MAPK11/YBX3/KCNK2/FGFR1/PPIB/SPP1/RGS4/EZR",35
"GO:0001558","regulation of cell growth","42/1283","410/18805",0.102439024390244,1.5014542896793,2.77792166311618,0.00553370442203621,0.035907180483481,0.0256258795382885,"FHL1/CXCR4/SEMA3G/CDKN2C/CDH1/SFN/TMEM97/DDR1/MSX1/SLIT3/IGF1/EGFR/XBP1/CLSTN1/SMARCA4/FN1/CRYAB/DAB2/KRT17/URI1/PUM2/BCL2/NPR1/RTN4/AGTR1/SMAD7/SH3BP4/PRR5/JADE1/ITCH/IGFBP3/CSNK2A1/H3-3B/HRG/CCDC85B/FAM107A/SPP1/INHBA/ADAM17/RGS4/HYAL2/BTG1",42
"GO:0051235","maintenance of location","26/1283","224/18805",0.116071428571429,1.70126517091638,2.8570533408459,0.00557228996538032,0.0361171554068953,0.0257757323538263,"CAV1/ATP1A2/DMD/ANK3/PLCL2/FGF2/RER1/ASPH/HK2/SUN2/PINK1/SRI/TXN/ANK2/CASQ2/ASPM/XCL1/SP100/SORL1/ITGB3/GPSM2/SYNE1/CHERP/HSPA5/CXCL11/UVRAG",26
"GO:0032371","regulation of sterol transport","12/1283","77/18805",0.155844155844156,2.28421617353808,3.05551492097653,0.00572639957807684,0.0367412089650482,0.0262211006921737,"ADIPOQ/ABCA8/PPARG/CAV1/TMEM97/RXRA/ABCA1/SREBF2/NR1H3/ABCA5/APOC1/ANXA2",12
"GO:0032374","regulation of cholesterol transport","12/1283","77/18805",0.155844155844156,2.28421617353808,3.05551492097653,0.00572639957807684,0.0367412089650482,0.0262211006921737,"ADIPOQ/ABCA8/PPARG/CAV1/TMEM97/RXRA/ABCA1/SREBF2/NR1H3/ABCA5/APOC1/ANXA2",12
"GO:0046470","phosphatidylcholine metabolic process","12/1283","77/18805",0.155844155844156,2.28421617353808,3.05551492097653,0.00572639957807684,0.0367412089650482,0.0262211006921737,"PLAAT3/FABP5/PLA2G4A/ENPP2/CDS1/ABHD4/PLAAT4/ACSL3/PEMT/NR1H3/APOC1/CHKA",12
"GO:0003091","renal water homeostasis","6/1283","25/18805",0.24,3.51769290724864,3.40856498431181,0.00573190727691236,0.0367412089650482,0.0262211006921737,"INPP5K/AQP3/AQP1/ADCY6/WFS1/HYAL2",6
"GO:0010842","retina layer formation","6/1283","25/18805",0.24,3.51769290724864,3.40856498431181,0.00573190727691236,0.0367412089650482,0.0262211006921737,"TFAP2A/HIPK2/PROM1/TFAP2B/PTPRM/CALB1",6
"GO:0010878","cholesterol storage","6/1283","25/18805",0.24,3.51769290724864,3.40856498431181,0.00573190727691236,0.0367412089650482,0.0262211006921737,"LPL/CD36/PPARG/ABCA1/SREBF2/NR1H3",6
"GO:0032288","myelin assembly","6/1283","25/18805",0.24,3.51769290724864,3.40856498431181,0.00573190727691236,0.0367412089650482,0.0262211006921737,"CD9/ANK2/PMP22/ITGB4/MOBP/TENM4",6
"GO:0072311","glomerular epithelial cell differentiation","6/1283","25/18805",0.24,3.51769290724864,3.40856498431181,0.00573190727691236,0.0367412089650482,0.0262211006921737,"ADIPOQ/CD24/EDNRB/PROM1/LAMB2/PTPRO",6
"GO:0150105","protein localization to cell-cell junction","6/1283","25/18805",0.24,3.51769290724864,3.40856498431181,0.00573190727691236,0.0367412089650482,0.0262211006921737,"DSP/CDH5/DLG5/JAK1/TJP2/PECAM1",6
"GO:1903020","positive regulation of glycoprotein metabolic process","6/1283","25/18805",0.24,3.51769290724864,3.40856498431181,0.00573190727691236,0.0367412089650482,0.0262211006921737,"SLC2A10/IGF1/PAWR/CTNNB1/CHP1/TCF7L2",6
"GO:0006090","pyruvate metabolic process","17/1283","127/18805",0.133858267716535,1.96196782884602,2.94336305641059,0.00574890008948505,0.0368030955830056,0.0262652673183319,"PCK1/GPD1/PFKFB3/PGM1/ME1/LDHB/IGF1/IER3/HK2/APP/SRR/VDAC1/ME3/KAT2B/ZBTB20/ZBTB7A/DLD",17
"GO:0071675","regulation of mononuclear cell migration","19/1283","148/18805",0.128378378378378,1.8816487961071,2.91374930001815,0.00575425059365387,0.0368030955830056,0.0262652673183319,"RARRES2/S100A14/CD9/LGALS3/DUSP1/IL12A/MIF/CD81/MDK/WNK1/RTN4/APP/APOD/CD47/XCL1/MED23/ITGB3/ADAM17/NEDD9",19
